timestamp,episode,rounds,winrate_p1,winrate_p2,avg_kills_p1,avg_kills_p2,avg_alive_p1,avg_alive_p2,avg_score_p1,avg_score_p2
1771544483,1,1,1.0000,0.0000,4.0000,1.0000,95.4667,95.0667,-1402.5588,-1200.6059
1771544485,1,1,1.0000,0.0000,3.0000,0.0000,65.2000,64.8000,-1972.6522,-2315.0655
1771544485,1,1,1.0000,0.0000,3.0000,3.0000,88.6667,88.6667,-930.4190,-739.3064
1771544485,1,1,0.0000,1.0000,2.0000,3.0000,102.6667,102.8000,-2264.1447,-1097.1483
1771544486,1,1,1.0000,0.0000,3.0000,1.0000,94.2667,94.0000,-2018.9683,-1665.9805
1771544486,1,1,1.0000,0.0000,4.0000,1.0000,90.9333,90.5333,-1138.6205,-1253.5271
1771544486,1,1,0.0000,1.0000,2.0000,4.0000,75.3333,75.6000,-1268.0872,-90.2250
1771544487,1,1,1.0000,0.0000,3.0000,2.0000,90.9333,90.8000,-734.4413,-863.8378
1771544487,1,1,1.0000,0.0000,3.0000,1.0000,88.9333,88.6667,-1553.1873,-1726.9773
1771544492,1,1,1.0000,0.0000,5.0000,1.0000,63.0667,62.5333,-397.5640,-178.1500
1771544494,1,1,1.0000,0.0000,3.0000,0.0000,86.6667,86.2667,-3255.7856,-2701.0226
1771544494,1,1,1.0000,0.0000,1.0000,0.0000,138.8000,138.6667,-16412.2507,-14003.4373
1771544495,1,1,1.0000,0.0000,4.0000,2.0000,116.0000,115.7333,-1855.8849,-1556.0778
1771544497,1,1,1.0000,0.0000,3.0000,2.0000,66.2667,66.1333,-1405.0947,-373.6405
1771544497,1,1,1.0000,0.0000,5.0000,2.0000,79.0667,78.6667,-489.1235,-999.9605
1771544497,1,1,1.0000,0.0000,4.0000,2.0000,82.1333,81.8667,-1264.2021,-641.7176
1771544498,1,1,1.0000,0.0000,3.0000,1.0000,95.7333,95.4667,-2422.2540,-2061.1495
1771544498,1,1,0.0000,1.0000,2.0000,4.0000,85.0667,85.3333,-941.1349,18.5725
1771544498,1,1,0.0000,1.0000,0.0000,3.0000,104.8000,105.2000,-3156.1576,-1162.4539
1771544499,1,1,1.0000,0.0000,1.0000,0.0000,150.1333,150.0000,-14205.1461,-11291.3549
1771544500,1,1,1.0000,0.0000,1.0000,1.0000,137.8667,137.8667,-7904.0843,-7132.9776
1771544510,1,1,0.0000,1.0000,3.0000,4.0000,230.6667,230.8000,-3283.3290,-2428.5849
1771544511,1,1,1.0000,0.0000,4.0000,0.0000,82.0000,81.4667,-1377.4181,-1576.9159
1771544511,1,1,1.0000,0.0000,5.0000,1.0000,284.2667,283.7333,-5350.2942,-4720.4631
1771544511,1,1,1.0000,0.0000,3.0000,1.0000,95.8667,95.6000,-2100.0175,-1156.5720
1771544513,1,1,1.0000,0.0000,3.0000,1.0000,68.2667,68.0000,-1222.0589,-576.4878
1771544513,1,1,1.0000,0.0000,5.0000,1.0000,73.6000,73.0667,-419.6882,-652.9623
1771544513,1,1,1.0000,0.0000,3.0000,0.0000,68.5333,68.1333,-1442.6678,-1776.5034
1771544516,1,1,1.0000,0.0000,3.0000,1.0000,85.0667,84.8000,-2355.3731,-1440.9331
1771544517,1,1,1.0000,0.0000,2.0000,0.0000,117.0667,116.8000,-6528.7670,-6561.9093
1771544519,1,1,1.0000,0.0000,4.0000,2.0000,111.3333,111.0667,-1935.2955,-1636.6857
1771544521,1,1,1.0000,0.0000,3.0000,1.0000,73.2000,72.9333,-1186.3278,-1387.2312
1771544521,1,1,1.0000,0.0000,2.0000,1.0000,116.9333,116.8000,-4159.2884,-3515.1921
1771544521,1,1,1.0000,0.0000,3.0000,2.0000,124.4000,124.2667,-2433.4322,-2445.3667
1771544522,1,1,0.0000,1.0000,2.0000,3.0000,122.1333,122.2667,-2370.2461,-1221.4088
1771544526,1,1,1.0000,0.0000,3.0000,0.0000,98.8000,98.4000,-2788.0871,-2952.2516
1771544526,1,1,1.0000,0.0000,3.0000,1.0000,116.2667,116.0000,-3474.2824,-2463.7835
1771544528,1,1,0.0000,1.0000,3.0000,4.0000,128.1333,128.2667,-1533.5438,-880.1919
1771544528,1,1,0.0000,1.0000,3.0000,3.0000,147.3333,147.3333,-2794.8372,-2121.9250
1771544528,1,1,0.0000,1.0000,3.0000,4.0000,98.1333,98.2667,-1194.3299,-1387.0321
1771544529,1,1,1.0000,0.0000,3.0000,1.0000,127.8667,127.6000,-3984.3923,-3943.1642
1771544529,1,1,1.0000,0.0000,3.0000,1.0000,96.4000,96.1333,-1703.7287,-1799.7698
1771544531,1,1,1.0000,0.0000,3.0000,2.0000,149.3333,149.2000,-3090.9294,-2118.2574
1771544531,1,1,1.0000,0.0000,4.0000,0.0000,84.5333,84.0000,-1794.8086,-1996.5531
1771544534,1,1,0.0000,1.0000,1.0000,3.0000,136.5333,136.8000,-2615.2666,-2065.8755
1771544535,1,1,1.0000,0.0000,2.0000,2.0000,126.8000,126.8000,-3258.1125,-2191.4925
1771544544,1,1,1.0000,0.0000,4.0000,1.0000,67.7333,67.3333,-1258.2426,-1453.2862
1771544548,1,1,0.0000,1.0000,3.0000,4.0000,113.6000,113.7333,-963.7577,-687.8828
1771544548,1,1,1.0000,0.0000,3.0000,2.0000,120.6667,120.5333,-1599.1662,-1087.0009
1771544549,1,1,1.0000,0.0000,2.0000,0.0000,112.4000,112.1333,-7563.3857,-6529.6546
1771544549,1,1,1.0000,0.0000,3.0000,3.0000,93.2000,93.2000,-2045.0388,-980.3922
1771544550,1,1,1.0000,0.0000,2.0000,0.0000,87.0667,86.8000,-4811.7467,-4145.6845
1771544551,1,1,1.0000,0.0000,3.0000,1.0000,88.1333,87.8667,-1524.8954,-1694.1210
1771544552,1,1,0.0000,1.0000,4.0000,3.0000,446.6667,446.5333,-7216.0816,-6518.3908
1771544552,1,1,1.0000,0.0000,4.0000,2.0000,46.8000,46.5333,104.7350,-109.6894
1771544552,1,1,1.0000,0.0000,4.0000,2.0000,109.6000,109.3333,-1825.8039,-1976.6599
1771544552,1,1,1.0000,0.0000,2.0000,1.0000,90.0000,89.8667,-2237.2573,-1597.9506
1771544552,1,1,0.0000,1.0000,1.0000,5.0000,116.6667,117.2000,-1859.1691,-764.8477
1771544553,1,1,1.0000,0.0000,2.0000,2.0000,101.6000,101.6000,-2710.4177,-1475.4288
1771544557,1,1,0.0000,1.0000,3.0000,4.0000,132.8000,132.9333,-1840.3200,-576.9924
1771544559,1,1,1.0000,0.0000,4.0000,2.0000,79.6000,79.3333,-514.8030,-255.3223
1771544559,1,1,1.0000,0.0000,4.0000,2.0000,67.0667,66.8000,-613.4314,-395.8870
1771544562,1,1,1.0000,0.0000,3.0000,0.0000,65.7333,65.3333,-2111.2869,-1798.9432
1771544563,1,1,0.0000,1.0000,1.0000,4.0000,118.9333,119.3333,-2720.9945,-1257.8550
1771544564,1,1,1.0000,0.0000,3.0000,1.0000,84.6667,84.4000,-1381.6993,-2041.8782
1771544564,1,1,1.0000,0.0000,3.0000,1.0000,94.6667,94.4000,-990.4495,-1544.6495
1771544564,1,1,1.0000,0.0000,2.0000,0.0000,102.6667,102.4000,-4247.5197,-5451.4797
1771544564,1,1,1.0000,0.0000,2.0000,2.0000,127.3333,127.3333,-3647.4712,-2434.0201
1771544565,1,1,1.0000,0.0000,4.0000,3.0000,130.8000,130.6667,-1620.9262,-981.9732
1771544566,1,1,0.0000,1.0000,1.0000,3.0000,126.4000,126.6667,-3312.6088,-2739.4322
1771544567,1,1,0.0000,1.0000,1.0000,3.0000,140.6667,140.9333,-3461.5036,-1838.7392
1771544576,1,1,1.0000,0.0000,5.0000,3.0000,249.2000,248.9333,-2527.3964,-2063.5658
1771544576,1,1,1.0000,0.0000,5.0000,3.0000,86.8000,86.5333,-1087.2227,-893.1331
1771544578,1,1,1.0000,0.0000,4.0000,3.0000,76.6667,76.5333,-733.9160,72.5976
1771544579,1,1,0.0000,1.0000,3.0000,3.0000,63.6000,63.6000,-374.7552,-192.4300
1771544579,1,1,0.0000,1.0000,2.0000,3.0000,103.3333,103.4667,-2287.5194,-1528.0830
1771544580,1,1,1.0000,0.0000,4.0000,0.0000,59.8667,59.3333,-1370.1508,-1226.9819
1771544581,1,1,0.0000,1.0000,3.0000,4.0000,92.0000,92.1333,-878.6381,-788.4850
1771544583,1,1,1.0000,0.0000,3.0000,4.0000,89.2000,89.3333,-489.8975,56.3621
1771544584,1,1,0.0000,1.0000,2.0000,3.0000,115.4667,115.6000,-3047.7894,-2057.0917
1771544584,1,1,1.0000,0.0000,2.0000,3.0000,122.5333,122.6667,-2506.1143,-1627.9454
1771544585,1,1,0.0000,1.0000,1.0000,3.0000,102.5333,102.8000,-2958.3434,-1839.5857
1771544586,1,1,1.0000,0.0000,5.0000,3.0000,67.7333,67.4667,-339.5567,-192.8039
1771544586,1,1,0.0000,1.0000,1.0000,1.0000,124.8000,124.8000,-5126.2223,-3535.9245
1771544590,1,1,1.0000,0.0000,3.0000,0.0000,65.2000,64.8000,-1298.0813,-2279.2961
1771544591,1,1,1.0000,0.0000,3.0000,1.0000,73.4667,73.2000,-1675.2687,-1311.5921
1771544592,1,1,1.0000,0.0000,3.0000,1.0000,127.0667,126.8000,-3071.1441,-2460.7897
1771544592,1,1,1.0000,0.0000,3.0000,0.0000,111.6000,111.2000,-3752.0336,-3301.6470
1771544592,1,1,1.0000,0.0000,1.0000,1.0000,165.4667,165.4667,-9846.3053,-8619.8031
1771544594,1,1,1.0000,0.0000,4.0000,1.0000,76.6667,76.2667,-1038.5654,-1281.2116
1771544594,1,1,1.0000,0.0000,2.0000,1.0000,123.4667,123.3333,-7701.5227,-6450.5005
1771544595,1,1,1.0000,0.0000,3.0000,3.0000,126.0000,126.0000,-2377.2997,-1278.5211
1771544597,1,1,1.0000,0.0000,3.0000,4.0000,119.7333,119.8667,-1853.9383,-847.9999
1771544598,1,1,0.0000,1.0000,3.0000,5.0000,104.9333,105.2000,-1569.6872,-437.9501
1771544598,1,1,1.0000,0.0000,2.0000,2.0000,119.7333,119.7333,-3563.1983,-2495.7172
1771544600,1,1,1.0000,0.0000,1.0000,3.0000,131.6000,131.8667,-4045.1414,-2391.9103
1771544610,1,1,1.0000,0.0000,4.0000,1.0000,68.8000,68.4000,-10.5145,-1200.2594
1771544612,1,1,1.0000,0.0000,4.0000,2.0000,105.0667,104.8000,-1520.8805,-943.6657
1771544612,1,1,1.0000,0.0000,3.0000,0.0000,57.8667,57.4667,-1877.2109,-1644.1813
1771544613,1,1,1.0000,0.0000,2.0000,0.0000,62.8000,62.5333,-3300.2709,-2804.5953
1771544615,1,1,1.0000,0.0000,2.0000,1.0000,124.8000,124.6667,-6653.0968,-4148.9590
1771544615,1,1,0.0000,1.0000,1.0000,5.0000,92.0000,92.5333,-1675.9712,109.2066
1771544616,1,1,1.0000,0.0000,2.0000,1.0000,104.5333,104.4000,-3982.1722,-2820.8848
1771544617,1,1,1.0000,0.0000,3.0000,3.0000,110.6667,110.6667,-2096.9655,-1044.0477
1771544617,1,1,1.0000,0.0000,4.0000,1.0000,84.6667,84.2667,-1453.3555,-1166.4693
1771544619,1,1,0.0000,1.0000,2.0000,4.0000,158.2667,158.5333,-2596.4150,-1637.1839
1771544620,1,1,1.0000,0.0000,3.0000,0.0000,118.0000,117.6000,-4585.4070,-4088.5670
1771544620,1,1,0.0000,1.0000,1.0000,4.0000,146.4000,146.8000,-4075.0907,-3388.5174
1771544622,1,1,1.0000,0.0000,2.0000,2.0000,128.4000,128.4000,-3394.9457,-2317.2635
1771544622,1,1,1.0000,0.0000,3.0000,0.0000,70.1333,69.7333,-2815.8492,-2448.0077
1771544622,1,1,1.0000,0.0000,4.0000,4.0000,86.5333,86.5333,-1125.2541,-909.5024
1771544623,1,1,1.0000,0.0000,4.0000,0.0000,55.8667,55.3333,-64.8785,-872.2296
1771544625,1,1,0.0000,1.0000,4.0000,4.0000,99.7333,99.7333,-942.8793,113.7063
1771544627,1,1,1.0000,0.0000,2.0000,1.0000,86.6667,86.5333,-2311.7865,-1955.9184
1771544627,1,1,1.0000,0.0000,4.0000,2.0000,82.0000,81.7333,-1187.7413,-892.2719
1771544627,1,1,0.0000,1.0000,0.0000,5.0000,52.1333,52.8000,-1092.0244,349.2308
1771544628,1,1,1.0000,0.0000,4.0000,3.0000,89.3333,89.2000,-1175.1558,-338.6237
1771544628,1,1,1.0000,0.0000,2.0000,2.0000,127.0667,127.0667,-4331.5497,-3084.8564
1771544631,1,1,0.0000,1.0000,1.0000,4.0000,124.4000,124.8000,-3745.0656,-2669.2612
1771544633,1,1,1.0000,0.0000,3.0000,1.0000,131.8667,131.6000,-3257.3041,-2916.5264
1771544634,1,1,1.0000,0.0000,2.0000,3.0000,133.3333,133.4667,-3257.0447,-3092.9593
1771544648,1,1,1.0000,0.0000,5.0000,3.0000,392.0000,391.7333,-4981.6193,-4122.4382
1771544648,1,1,1.0000,0.0000,3.0000,3.0000,96.9333,96.9333,-568.6830,-66.1748
1771544650,1,1,1.0000,0.0000,1.0000,0.0000,98.1333,98.0000,-11614.6334,-9539.2690
1771544651,1,1,1.0000,0.0000,3.0000,1.0000,118.6667,118.4000,-2644.9109,-2387.6787
1771544653,1,1,0.0000,1.0000,1.0000,1.0000,114.9333,114.9333,-5988.7930,-5391.7553
1771544653,1,1,1.0000,0.0000,2.0000,0.0000,107.6000,107.3333,-4075.3363,-5247.1363
1771544654,1,1,0.0000,1.0000,0.0000,2.0000,173.6000,173.8667,-7595.8638,-5898.7750
1771544655,1,1,1.0000,0.0000,5.0000,3.0000,616.4000,616.1333,-8398.3586,-7175.4074
1771544655,1,1,1.0000,0.0000,1.0000,3.0000,123.4667,123.7333,-3078.3092,-3021.5036
1771544655,1,1,1.0000,0.0000,3.0000,1.0000,133.0667,132.8000,-4310.5457,-4225.8568
1771544656,1,1,1.0000,0.0000,2.0000,2.0000,120.0000,120.0000,-3889.5252,-2179.8140
1771544658,1,1,1.0000,0.0000,3.0000,3.0000,169.6000,169.6000,-2500.2966,-1794.9825
1771544658,1,1,1.0000,0.0000,2.0000,0.0000,145.8667,145.6000,-7410.6600,-7162.3933
1771544661,1,1,1.0000,0.0000,3.0000,1.0000,76.4000,76.1333,-2266.8697,-1427.3019
1771544661,1,1,0.0000,1.0000,3.0000,4.0000,95.7333,95.8667,-1024.5479,-1123.3835
1771544663,1,1,1.0000,0.0000,4.0000,1.0000,81.2000,80.8000,-1420.3418,-1674.2774
1771544664,1,1,1.0000,0.0000,2.0000,2.0000,116.5333,116.5333,-3301.5706,-2257.6928
1771544665,1,1,1.0000,0.0000,5.0000,4.0000,104.5333,104.4000,-872.7041,-662.5696
1771544666,1,1,1.0000,0.0000,3.0000,1.0000,99.8667,99.6000,-1852.1024,-902.9947
1771544666,1,1,1.0000,0.0000,3.0000,0.0000,95.0667,94.6667,-2946.1796,-2971.4552
1771544667,1,1,1.0000,0.0000,3.0000,0.0000,90.0000,89.6000,-3860.4468,-3320.1134
1771544668,1,1,1.0000,0.0000,3.0000,2.0000,104.0000,103.8667,-1755.0764,-1341.2258
1771544668,1,1,1.0000,0.0000,3.0000,1.0000,110.4000,110.1333,-2284.2398,-2269.9243
1771544671,1,1,1.0000,0.0000,2.0000,2.0000,145.7333,145.7333,-3701.7205,-3213.4972
1771544673,1,1,1.0000,0.0000,2.0000,1.0000,148.6667,148.5333,-8485.6372,-7285.6127
1771544683,1,1,1.0000,0.0000,5.0000,4.0000,66.1333,66.0000,-359.7251,-244.6923
1771544684,1,1,0.0000,1.0000,2.0000,3.0000,92.6667,92.8000,-2020.8795,-899.8448
1771544686,1,1,0.0000,1.0000,1.0000,2.0000,348.4000,348.5333,-9425.2604,-8626.0974
1771544686,1,1,1.0000,0.0000,4.0000,1.0000,70.2667,69.8667,-167.5365,-840.5179
1771544687,1,1,1.0000,0.0000,5.0000,0.0000,65.6000,64.9333,-440.9457,-676.3163
1771544688,1,1,1.0000,0.0000,3.0000,1.0000,91.2000,90.9333,-2199.8088,-1921.4955
1771544688,1,1,1.0000,0.0000,3.0000,0.0000,61.8667,61.4667,-1380.5681,-1571.7621
1771544688,1,1,1.0000,0.0000,3.0000,2.0000,100.2667,100.1333,-1969.5970,-1204.4254
1771544689,1,1,0.0000,1.0000,3.0000,3.0000,99.8667,99.8667,-1283.9474,-992.0926
1771544691,1,1,1.0000,0.0000,2.0000,1.0000,144.8000,144.6667,-7407.0439,-6104.9395
1771544691,1,1,1.0000,0.0000,3.0000,3.0000,98.9333,98.9333,-1573.9388,-951.8929
1771544693,1,1,1.0000,0.0000,5.0000,1.0000,60.5333,60.0000,-639.5491,-819.2543
1771544694,1,1,1.0000,0.0000,4.0000,2.0000,118.4000,118.1333,-1832.2643,-1491.8821
1771544695,1,1,1.0000,0.0000,3.0000,0.0000,139.7333,139.3333,-4153.8441,-4217.2752
1771544695,1,1,1.0000,0.0000,3.0000,0.0000,59.8667,59.4667,-1356.9072,-1684.5457
1771544696,1,1,1.0000,0.0000,4.0000,0.0000,62.2667,61.7333,-949.7636,-1212.9525
1771544697,1,1,1.0000,0.0000,3.0000,2.0000,100.5333,100.4000,-2223.7925,-927.2965
1771544697,1,1,1.0000,0.0000,3.0000,0.0000,63.8667,63.4667,-2081.9391,-2445.6103
1771544699,1,1,1.0000,0.0000,4.0000,1.0000,55.7333,55.3333,-841.8970,-655.3939
1771544699,1,1,1.0000,0.0000,3.0000,0.0000,88.2667,87.8667,-2604.3365,-2723.4624
1771544701,1,1,1.0000,0.0000,3.0000,0.0000,98.2667,97.8667,-2809.2002,-2947.4180
1771544702,1,1,0.0000,1.0000,2.0000,3.0000,109.2000,109.3333,-2276.6606,-1514.6491
1771544702,1,1,0.0000,1.0000,0.0000,3.0000,136.0000,136.4000,-4829.8951,-2678.3825
1771544703,1,1,0.0000,1.0000,3.0000,4.0000,89.3333,89.4667,-980.6629,181.5092
1771544706,1,1,1.0000,0.0000,1.0000,3.0000,143.7333,144.0000,-4248.8912,-3208.7457
1771544714,1,1,1.0000,0.0000,5.0000,1.0000,230.6667,230.1333,-2282.5937,-2754.4826
1771544717,1,1,1.0000,0.0000,4.0000,2.0000,81.4667,81.2000,-550.7239,-658.7839
1771544718,1,1,0.0000,1.0000,2.0000,4.0000,106.0000,106.2667,-1153.6143,-1246.9113
1771544718,1,1,1.0000,0.0000,4.0000,1.0000,61.2000,60.8000,-714.5103,-541.3831
1771544720,1,1,1.0000,0.0000,3.0000,1.0000,95.3333,95.0667,-3075.0047,-2195.5114
1771544720,1,1,1.0000,0.0000,4.0000,3.0000,94.4000,94.2667,-909.2453,-727.6557
1771544720,1,1,1.0000,0.0000,3.0000,0.0000,81.4667,81.0667,-2810.3583,-2482.3242
1771544721,1,1,1.0000,0.0000,3.0000,2.0000,82.0000,81.8667,-1130.6816,-396.9296
1771544723,1,1,0.0000,1.0000,2.0000,3.0000,112.0000,112.1333,-1819.5143,-1571.5125
1771544723,1,1,1.0000,0.0000,5.0000,1.0000,62.9333,62.4000,-980.5159,-476.9803
1771544726,1,1,1.0000,0.0000,2.0000,2.0000,133.8667,133.8667,-3412.8603,-2344.1147
1771544726,1,1,0.0000,1.0000,2.0000,3.0000,117.7333,117.8667,-1905.0522,-963.3447
1771544726,1,1,0.0000,1.0000,1.0000,2.0000,122.5333,122.6667,-4588.5022,-3821.6888
1771544727,1,1,1.0000,0.0000,1.0000,1.0000,116.8000,116.8000,-7079.7457,-4824.8746
1771544729,1,1,1.0000,0.0000,4.0000,1.0000,69.4667,69.0667,-1066.9320,-782.5693
1771544730,1,1,0.0000,1.0000,0.0000,4.0000,50.1333,50.6667,-1119.4845,200.0332
1771544730,1,1,1.0000,0.0000,3.0000,1.0000,91.4667,91.2000,-2612.1159,-2248.0859
1771544731,1,1,1.0000,0.0000,5.0000,2.0000,107.6000,107.2000,-1185.5648,-1616.2892
1771544733,1,1,1.0000,0.0000,3.0000,2.0000,98.9333,98.8000,-1732.6061,-884.0505
1771544734,1,1,1.0000,0.0000,3.0000,2.0000,111.3333,111.2000,-2010.2064,-1660.6029
1771544735,1,1,1.0000,0.0000,3.0000,1.0000,118.2667,118.0000,-2726.2879,-2745.8509
1771544736,1,1,1.0000,0.0000,1.0000,1.0000,153.8667,153.8667,-7957.7885,-6717.6307
1771544736,1,1,1.0000,0.0000,2.0000,0.0000,80.0000,79.7333,-4671.9312,-3870.5378
1771544737,1,1,0.0000,1.0000,2.0000,4.0000,119.2000,119.4667,-1391.3512,-1057.1001
1771544738,1,1,1.0000,0.0000,2.0000,1.0000,118.0000,117.8667,-4737.5667,-4028.8541
1771544747,1,1,1.0000,0.0000,4.0000,1.0000,208.0000,207.6000,-2956.6478,-3094.7918
1771544747,1,1,0.0000,1.0000,2.0000,5.0000,74.4000,74.8000,-1022.7194,-118.8387
1771544748,1,1,1.0000,0.0000,4.0000,0.0000,76.4000,75.8667,-1596.2436,-1820.0913
1771544751,1,1,1.0000,0.0000,3.0000,1.0000,76.6667,76.4000,-1703.4244,-1385.5977
1771544752,1,1,1.0000,0.0000,5.0000,2.0000,94.5333,94.1333,-991.2091,-1176.4691
1771544753,1,1,1.0000,0.0000,4.0000,1.0000,75.8667,75.4667,-1399.3261,-1088.1305
1771544755,1,1,0.0000,1.0000,1.0000,3.0000,97.0667,97.3333,-2167.7424,-1357.1035
1771544755,1,1,1.0000,0.0000,4.0000,4.0000,93.0667,93.0667,-1352.7189,-429.1601
1771544756,1,1,1.0000,0.0000,2.0000,1.0000,87.3333,87.2000,-2959.9595,-2527.5699
1771544756,1,1,1.0000,0.0000,2.0000,3.0000,128.6667,128.8000,-2870.4969,-1426.0071
1771544756,1,1,1.0000,0.0000,2.0000,3.0000,115.4667,115.6000,-2751.3541,-1954.9825
1771544756,1,1,0.0000,1.0000,3.0000,4.0000,62.4000,62.5333,-272.8663,437.3788
1771544757,1,1,1.0000,0.0000,4.0000,3.0000,97.3333,97.2000,-1366.0744,-935.5959
1771544757,1,1,1.0000,0.0000,2.0000,0.0000,77.4667,77.2000,-3520.2202,-4036.1246
1771544760,1,1,1.0000,0.0000,3.0000,2.0000,88.1333,88.0000,-1944.1514,-759.4616
1771544760,1,1,1.0000,0.0000,3.0000,0.0000,141.8667,141.4667,-4271.2565,-3623.2579
1771544760,1,1,1.0000,0.0000,3.0000,0.0000,158.8000,158.4000,-4639.7475,-4974.3742
1771544762,1,1,1.0000,0.0000,5.0000,4.0000,270.8000,270.6667,-2655.0077,-2248.6497
1771544766,1,1,0.0000,1.0000,1.0000,4.0000,126.4000,126.8000,-2874.0199,-1616.5506
1771544766,1,1,1.0000,0.0000,4.0000,1.0000,76.4000,76.0000,-1049.9346,-793.8732
1771544768,1,1,1.0000,0.0000,3.0000,1.0000,100.9333,100.6667,-1774.9588,-1357.7266
1771544768,1,1,1.0000,0.0000,2.0000,1.0000,117.8667,117.7333,-4758.6625,-3526.8907
1771544769,1,1,1.0000,0.0000,2.0000,4.0000,102.9333,103.2000,-1969.2789,-633.7219
1771544770,1,1,1.0000,0.0000,1.0000,1.0000,130.9333,130.9333,-7274.3347,-5859.9836
1771544771,1,1,1.0000,0.0000,1.0000,2.0000,143.7333,143.8667,-6043.8164,-4581.5142
1771544782,1,1,1.0000,0.0000,4.0000,2.0000,102.6667,102.4000,-1735.0688,-1783.0910
1771544783,1,1,1.0000,0.0000,5.0000,0.0000,328.2667,327.6000,-6973.7904,-6980.4464
1771544783,1,1,1.0000,0.0000,4.0000,2.0000,105.2000,104.9333,-2341.8054,-1963.5547
1771544784,1,1,1.0000,0.0000,3.0000,1.0000,82.0000,81.7333,-1504.8276,-1242.7243
1771544786,1,1,1.0000,0.0000,3.0000,0.0000,95.4667,95.0667,-3997.0828,-3623.4088
1771544786,1,1,1.0000,0.0000,4.0000,2.0000,109.0667,108.8000,-2558.0680,-1878.7952
1771544787,1,1,0.0000,1.0000,2.0000,4.0000,88.9333,89.2000,-982.4186,-36.8645
1771544788,1,1,1.0000,0.0000,4.0000,2.0000,118.0000,117.7333,-2644.0995,-2092.5369
1771544788,1,1,1.0000,0.0000,2.0000,0.0000,86.8000,86.5333,-5207.9612,-4569.1812
1771544788,1,1,1.0000,0.0000,1.0000,1.0000,109.8667,109.8667,-4730.0309,-3882.2620
1771544789,1,1,1.0000,0.0000,3.0000,2.0000,97.2000,97.0667,-1830.8019,-1429.4064
1771544789,1,1,1.0000,0.0000,3.0000,3.0000,114.2667,114.2667,-1977.6034,-1614.5649
1771544791,1,1,0.0000,1.0000,1.0000,3.0000,124.1333,124.4000,-3026.0524,-2416.2279
1771544794,1,1,1.0000,0.0000,2.0000,0.0000,88.8000,88.5333,-3112.7354,-4422.7754
1771544796,1,1,1.0000,0.0000,3.0000,0.0000,100.0000,99.6000,-2970.0335,-2954.4039
1771544796,1,1,1.0000,0.0000,3.0000,1.0000,62.4000,62.1333,-601.7834,-345.5056
1771544797,1,1,1.0000,0.0000,3.0000,1.0000,98.5333,98.2667,-3104.4568,-2613.7346
1771544798,1,1,1.0000,0.0000,2.0000,0.0000,119.6000,119.3333,-4973.3846,-5246.2068
1771544799,1,1,1.0000,0.0000,2.0000,1.0000,108.2667,108.1333,-3760.4248,-3036.4189
1771544800,1,1,1.0000,0.0000,3.0000,1.0000,93.3333,93.0667,-1681.2402,-1214.7913
1771544801,1,1,1.0000,0.0000,3.0000,4.0000,124.9333,125.0667,-2204.5091,-755.2336
1771544801,1,1,1.0000,0.0000,3.0000,1.0000,98.1333,97.8667,-2266.5135,-1254.8224
1771544802,1,1,1.0000,0.0000,4.0000,2.0000,115.7333,115.4667,-2081.4554,-2113.1789
1771544806,1,1,1.0000,0.0000,3.0000,0.0000,155.3333,154.9333,-5979.5072,-5143.6894
1771544808,1,1,1.0000,0.0000,2.0000,3.0000,197.8667,198.0000,-4523.2633,-3501.6828
1771544819,1,1,1.0000,0.0000,4.0000,1.0000,85.4667,85.0667,-1484.4139,-1244.4948
1771544821,1,1,1.0000,0.0000,4.0000,1.0000,75.4667,75.0667,-1095.6615,-1318.8180
1771544822,1,1,1.0000,0.0000,3.0000,0.0000,77.6000,77.2000,-2865.5035,-2500.5954
1771544822,1,1,1.0000,0.0000,4.0000,1.0000,88.1333,87.7333,-1390.2103,-1192.0601
1771544824,1,1,1.0000,0.0000,2.0000,1.0000,131.8667,131.7333,-4263.1589,-4153.3604
1771544825,1,1,1.0000,0.0000,3.0000,0.0000,83.8667,83.4667,-2052.8928,-2367.7284
1771544826,1,1,1.0000,0.0000,3.0000,0.0000,105.4667,105.0667,-2691.7077,-3377.4558
1771544827,1,1,1.0000,0.0000,3.0000,1.0000,104.8000,104.5333,-2417.9390,-2071.0112
1771544827,1,1,0.0000,1.0000,2.0000,3.0000,118.1333,118.2667,-3076.3194,-2045.0761
1771544828,1,1,1.0000,0.0000,5.0000,2.0000,548.2667,547.8667,-7175.7638,-6719.5498
1771544828,1,1,0.0000,1.0000,3.0000,2.0000,555.0667,554.9333,-10405.7392,-9046.9357
1771544830,1,1,1.0000,0.0000,4.0000,2.0000,60.5333,60.2667,-239.9454,26.8324
1771544830,1,1,1.0000,0.0000,3.0000,0.0000,131.4667,131.0667,-3919.3173,-3908.5840
1771544832,1,1,1.0000,0.0000,3.0000,1.0000,136.8000,136.5333,-3853.0924,-3271.5535
1771544832,1,1,1.0000,0.0000,3.0000,0.0000,96.2667,95.8667,-2355.4187,-2495.6720
1771544834,1,1,0.0000,1.0000,3.0000,4.0000,74.5333,74.6667,-732.6991,623.7187
1771544835,1,1,1.0000,0.0000,4.0000,1.0000,56.9333,56.5333,-900.8764,-652.2853
1771544835,1,1,0.0000,1.0000,2.0000,4.0000,99.0667,99.3333,-1224.8867,128.6837
1771544836,1,1,1.0000,0.0000,2.0000,1.0000,111.7333,111.6000,-4610.7613,-3214.0131
